base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen2.5-1.5B,10,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.4372164209683736,0.797045817633846,5.691156717453628,0.08114839593214984,0.618071462208422,0.4135955174763997,0.4608373244603475,5.691156717453628,784.8698305172388,784.8698305172388,784,0.8698305172388245,785,1,0.5110677083333334
Qwen2.5-1.5B,11,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.3934938311576843,0.6941146316184498,5.645983776604161,0.0749921838754825,0.5393340196827079,0.36632851759592694,0.4206591447194417,5.645983776604161,684.8835879075149,684.8835879075149,684,0.8835879075148796,685,1,0.4459635416666667
Qwen2.5-1.5B,12,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.42847232023874915,0.7764605626744452,5.542469279557011,0.060885128129763204,0.5975667040382747,0.37926193078358966,0.4776827096939087,5.542469279557011,758.8314724084584,758.8314724084584,758,0.8314724084583531,759,1,0.494140625
Qwen2.5-1.5B,13,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.44760364294052124,0.8214992885198946,5.349655116429361,0.03460822754677505,0.6247765232766148,0.4084198474884033,0.48678743839263916,5.349655116429361,793.3843801542606,793.3843801542606,793,0.38438015426061156,793,0,0.5162760416666666
Qwen2.5-1.5B,14,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.44366528590520227,0.8122276565705366,5.474329259203706,0.05159894027145111,0.6220704774957653,0.4233919382095337,0.4639386336008708,5.474329259203706,789.9480563256236,789.9480563256236,789,0.948056325623611,790,1,0.5143229166666666
Qwen2.5-1.5B,15,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.3448569575945536,0.5796142989160628,5.390246314853323,0.04014003531560931,0.4447457330159494,0.3444030284881592,0.34531088670094806,5.390246314853323,564.7688486510045,564.7688486510045,564,0.7688486510045323,565,1,0.3678385416666667
Qwen2.5-1.5B,16,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.38555396596590674,0.675422698122959,5.516437947867181,0.057337553077386985,0.520901411861566,0.32248979806900024,0.4486181338628133,5.516437947867181,661.4765894273103,661.4765894273103,661,0.4765894273102731,662,1,0.4309895833333333
Qwen2.5-1.5B,17,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.36699069539705914,0.6317212736590987,5.820033122975589,0.09871179708723749,0.4984689045161334,0.285575012365977,0.4484063784281413,5.820033122975589,632.9902422735743,632.9902422735743,632,0.9902422735742675,633,1,0.412109375
Qwen2.5-1.5B,18,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.37158215045928955,0.6425304209931898,5.996808443100545,0.12280290863786635,0.5125985429043589,0.2774771451950073,0.4656871557235718,5.996808443100545,650.9330329784082,650.9330329784082,650,0.9330329784081641,651,1,0.423828125
Qwen2.5-1.5B,19,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.35575952132542926,0.6052809810656439,6.610111809535229,0.2063844844184117,0.5055568569038358,0.2710086901982625,0.440510352452596,6.610111809535229,641.9910137529315,641.9910137529315,641,0.991013752931508,642,1,0.41796875
Qwen2.5-1.5B,20,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.3988916575908661,0.7068221285686149,6.5648364286207315,0.2002143117306328,0.5801701743591193,0.3012956976890564,0.4964876174926758,6.5648364286207315,736.7401575108576,736.7401575108576,736,0.7401575108575571,737,1,0.4798177083333333
Qwen2.5-1.5B,21,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.41204680005709327,0.7377918040181516,7.134209749399531,0.2778090584132474,0.6227961176169255,0.30493392546971637,0.5191596746444702,7.134209749399531,790.869524268629,790.869524268629,790,0.869524268628993,791,1,0.5149739583333334
Qwen2.5-1.5B,22,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.39915349086125695,0.7074385332504124,7.559661905147824,0.3357900895681766,0.6145264223298534,0.2987742821375529,0.49953269958496094,7.559661905147824,780.3680940372415,780.3680940372415,780,0.3680940372414625,780,0,0.5078125
Qwen2.5-1.5B,23,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.40051709612210595,0.7106487160726959,7.922435517815918,0.38522922826827316,0.6292938441215902,0.32069486379623413,0.4803393284479777,7.922435517815918,799.1207861570865,799.1207861570865,799,0.12078615708651341,799,0,0.5201822916666666
Qwen2.5-1.5B,24,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.37001393238703406,0.6388385411935954,8.16418298060569,0.41817480624280673,0.5836726074558982,0.34380364418029785,0.3962242205937703,8.16418298060569,741.1877889566528,741.1877889566528,741,0.18778895665275286,741,0,0.482421875
Qwen2.5-1.5B,25,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.3903663953145345,0.6867520604186126,8.433153884923625,0.4548304211511354,0.6287716506017433,0.3487296899159749,0.43200310071309406,8.433153884923625,798.4576687596985,798.4576687596985,798,0.45766875969854937,799,1,0.5201822916666666
Qwen2.5-1.5B,26,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.16186062401781479,0.14880656924864546,12.43348930410356,1.0,0.3616049269364841,0.32290156682332355,0.0008196812123060226,12.43348930410356,459.1909108774404,459.1909108774404,459,0.1909108774403876,459,0,0.298828125
Qwen2.5-1.5B,27,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.12802118683854738,0.06914218024431587,10.832549817570735,0.7818224188274349,0.24731223989009563,0.2289918065071106,0.02705056716998418,10.832549817570735,314.05416311216493,314.05416311216493,314,0.05416311216492886,314,0,0.20442708333333334
